Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
19.7,Male,59519.0,Yes,4.4188722327089005,71.5,1,5.0,No,No,6.304709050601054,1.75,1.35,1.36,Year 4,Arts,Bachelor,0
20.4,Female,28840.0,Yes,1.75896776047057,71.6,1,31.1,No,Yes,3.9640396384952226,2.3,2.25,2.31,Year 4,Science,PhD,0
21.6,Male,29753.0,Yes,3.6370171351949385,90.7,4,38.1,No,Yes,3.5606129755397635,2.73,3.37,3.38,Year 4,Engineering,High School,0
23.6,Female,25000.0,Yes,4.659750028704338,67.9,0,33.1,Yes,Yes,5.6192236526938,1.21,1.29,1.32,Year 2,Business,High School,1
19.8,Female,25266.0,Yes,2.574392103929691,80.0,1,35.1,No,No,5.025119200376604,0.0,0.0,0.0,Year 2,CS,Bachelor,1
21.8,Female,31972.0,Yes,1.5803711080582297,79.9,3,45.9,No,Yes,7.726571889845812,1.64,1.85,1.85,Year 1,Arts,Bachelor,0
20.4,Male,60233.0,Yes,4.539858603587442,63.1,1,5.0,No,Yes,7.706508033552047,0.41,0.63,0.61,Year 3,Arts,High School,1
24.6,Female,38843.0,Yes,3.881369607426911,94.5,2,41.2,No,No,7.907614266310017,1.19,1.85,1.83,Year 3,Arts,High School,1
22.1,Female,54408.0,Yes,4.111785810624293,78.8,0,32.7,Yes,Yes,5.438144666614572,3.18,3.21,3.22,Year 2,Arts,Bachelor,0
23.1,Female,25763.0,Yes,5.094499662250926,77.0,6,37.9,Yes,Yes,7.7156823787873465,1.36,1.76,1.66,Year 2,CS,High School,1
21.3,Male,25000.0,Yes,3.6609865440098206,93.5,2,23.8,Yes,No,7.819378258717538,3.23,3.06,3.08,Year 4,Science,Bachelor,0
20.0,Male,25000.0,Yes,4.035974432212148,74.5,1,21.1,No,No,4.868612274944455,3.2,2.92,2.98,Year 2,CS,Bachelor,0
26.0,Female,28818.0,Yes,5.912660168845139,89.5,4,5.2,Yes,No,5.584081651833645,4.0,4.0,3.99,Year 3,Business,Bachelor,0
23.0,Female,26324.0,Yes,6.5449083084145085,64.6,1,6.9,Yes,No,4.424969167440903,0.29,0.0,0.0,Year 1,Arts,Master,1
19.9,Male,46861.0,No,6.860231891041337,76.5,1,41.8,No,No,3.9576321608026697,4.0,3.14,3.14,Year 3,Science,High School,0
22.4,Female,25000.0,Yes,4.277583203381488,76.7,0,23.1,No,No,7.306267742828467,1.62,2.02,2.09,Year 4,Engineering,Bachelor,0
18.2,Male,36458.0,Yes,6.019930804271038,79.7,1,21.0,Yes,No,8.564498431641168,0.59,1.16,1.13,Year 2,CS,Bachelor,1
20.5,Male,28427.0,No,4.586446737498319,74.7,2,35.0,No,No,5.584770513480679,1.42,1.57,1.57,Year 1,Engineering,Bachelor,1
20.2,Male,25000.0,Yes,3.5054016972345092,82.8,2,19.4,No,Yes,5.004490727914999,2.26,2.03,2.03,Year 1,Science,High School,0
20.0,Female,40689.0,Yes,5.000015798135717,77.8,2,31.7,No,No,6.498783821077906,2.69,2.27,2.28,Year 3,Engineering,Master,0
19.6,Male,25000.0,Yes,7.032309850386774,88.0,3,30.1,No,No,5.0078468303449055,2.67,2.67,2.7,Year 2,Business,Master,0
20.8,Male,51801.0,No,2.8292076995159237,87.1,1,43.7,Yes,Yes,3.8833496141078276,2.31,2.29,2.32,Year 2,Arts,High School,0
17.0,Male,26990.0,Yes,5.7579937242043595,76.8,3,21.8,No,No,2.298690333392378,2.84,3.22,3.16,Year 4,Science,Master,0
21.9,Female,30898.0,No,6.2526859129542505,84.2,1,34.0,Yes,Yes,7.598117700548593,1.05,1.3,1.31,Year 4,Business,High School,0
17.8,Female,25000.0,Yes,6.072072381640062,77.3,1,54.1,No,No,7.40562896340242,3.04,2.38,2.38,Year 1,Business,Bachelor,0
23.1,Male,87157.0,Yes,5.411263808933146,72.8,1,30.1,No,Yes,7.085701875649517,1.14,0.96,0.94,Year 3,Science,High School,1
20.9,Female,25000.0,Yes,5.05757853796674,76.0,1,19.7,Yes,Yes,8.506817004341404,3.05,2.32,2.31,Year 3,Business,High School,0
18.5,Female,97226.0,Yes,4.2186225883666575,85.2,1,18.0,No,No,8.023650299489615,0.13,0.45,0.45,Year 2,Arts,Master,1
17.2,Female,77741.0,Yes,6.039098563768572,74.1,4,41.8,No,Yes,4.959830305281109,3.15,2.92,2.97,Year 4,CS,PhD,1
24.1,Male,25000.0,Yes,5.320225910265154,94.2,1,21.2,Yes,Yes,7.544576743537404,3.82,3.72,3.65,Year 4,Arts,Bachelor,0
22.5,Female,25000.0,Yes,5.406339756493607,97.7,2,34.7,No,No,5.531430123824444,3.21,2.89,2.88,Year 4,Engineering,Bachelor,0
25.3,Male,41066.0,Yes,2.4347922394164665,84.5,2,12.4,No,No,4.108605825829036,1.67,1.36,1.35,Year 4,Science,Bachelor,1
17.0,Male,25000.0,Yes,4.32665581670572,92.1,6,50.9,Yes,Yes,7.1896217924482,1.86,1.88,1.9,Year 4,CS,Bachelor,1
24.8,Male,25000.0,Yes,3.334354603716326,86.3,0,30.8,Yes,No,6.434982459338112,1.64,1.28,1.28,Year 1,CS,High School,0
22.1,Male,45626.0,Yes,2.625299064313137,88.6,3,5.0,No,No,5.6570148272300225,2.07,1.82,1.82,Year 3,Arts,Master,0
19.0,Male,26210.0,Yes,3.9386380809137194,80.4,2,29.8,No,Yes,5.098156086320697,2.85,2.84,2.88,Year 3,Science,High School,0
20.3,Female,56794.0,Yes,3.255150675437341,68.3,2,29.7,No,No,4.713045742828718,2.23,2.18,2.09,Year 2,Arts,High School,0
